dataset,source_type,location_id,stock,region,species_id,species,year,file_path,raw_url,annual_count
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,1983,1102/450/1983-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/1983-andreafsky-river-east-fork-chum.json,113328
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,1984,1102/450/1984-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/1984-andreafsky-river-east-fork-chum.json,72598
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,1985,1102/450/1985-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/1985-andreafsky-river-east-fork-chum.json,12902
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,1986,1102/450/1986-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/1986-andreafsky-river-east-fork-chum.json,152730
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,1987,1102/450/1987-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/1987-andreafsky-river-east-fork-chum.json,44713
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,1988,1102/450/1988-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/1988-andreafsky-river-east-fork-chum.json,69066
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,1994,1102/450/1994-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/1994-andreafsky-river-east-fork-chum.json,200981
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,1995,1102/450/1995-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/1995-andreafsky-river-east-fork-chum.json,171923
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,1996,1102/450/1996-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/1996-andreafsky-river-east-fork-chum.json,107967
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,1997,1102/450/1997-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/1997-andreafsky-river-east-fork-chum.json,50787
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,1998,1102/450/1998-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/1998-andreafsky-river-east-fork-chum.json,63521
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,1999,1102/450/1999-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/1999-andreafsky-river-east-fork-chum.json,32208
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2000,1102/450/2000-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2000-andreafsky-river-east-fork-chum.json,24627
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2001,1102/450/2001-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2001-andreafsky-river-east-fork-chum.json,1977
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2002,1102/450/2002-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2002-andreafsky-river-east-fork-chum.json,44109
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2003,1102/450/2003-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2003-andreafsky-river-east-fork-chum.json,21362
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2004,1102/450/2004-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2004-andreafsky-river-east-fork-chum.json,64703
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2005,1102/450/2005-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2005-andreafsky-river-east-fork-chum.json,19949
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2006,1102/450/2006-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2006-andreafsky-river-east-fork-chum.json,101930
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2007,1102/450/2007-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2007-andreafsky-river-east-fork-chum.json,69642
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2008,1102/450/2008-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2008-andreafsky-river-east-fork-chum.json,57259
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2009,1102/450/2009-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2009-andreafsky-river-east-fork-chum.json,8551
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2010,1102/450/2010-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2010-andreafsky-river-east-fork-chum.json,72893
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2011,1102/450/2011-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2011-andreafsky-river-east-fork-chum.json,100473
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2012,1102/450/2012-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2012-andreafsky-river-east-fork-chum.json,56680
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2013,1102/450/2013-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2013-andreafsky-river-east-fork-chum.json,61234
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2014,1102/450/2014-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2014-andreafsky-river-east-fork-chum.json,37288
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2015,1102/450/2015-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2015-andreafsky-river-east-fork-chum.json,48807
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2016,1102/450/2016-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2016-andreafsky-river-east-fork-chum.json,50362
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2017,1102/450/2017-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2017-andreafsky-river-east-fork-chum.json,55532
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2018,1102/450/2018-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2018-andreafsky-river-east-fork-chum.json,36330
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2019,1102/450/2019-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2019-andreafsky-river-east-fork-chum.json,49881
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2021,1102/450/2021-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2021-andreafsky-river-east-fork-chum.json,2611
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2023,1102/450/2023-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2023-andreafsky-river-east-fork-chum.json,2283
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,450,Chum,2024,1102/450/2024-andreafsky-river-east-fork-chum.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/450/2024-andreafsky-river-east-fork-chum.json,170
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,430,Coho,1994,1102/430/1994-andreafsky-river-east-fork-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/430/1994-andreafsky-river-east-fork-coho.json,1
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,430,Coho,1995,1102/430/1995-andreafsky-river-east-fork-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/430/1995-andreafsky-river-east-fork-coho.json,10769
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,430,Coho,1996,1102/430/1996-andreafsky-river-east-fork-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/430/1996-andreafsky-river-east-fork-coho.json,7289
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,430,Coho,1997,1102/430/1997-andreafsky-river-east-fork-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/430/1997-andreafsky-river-east-fork-coho.json,9446
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,430,Coho,1998,1102/430/1998-andreafsky-river-east-fork-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/430/1998-andreafsky-river-east-fork-coho.json,7104
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,430,Coho,1999,1102/430/1999-andreafsky-river-east-fork-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/430/1999-andreafsky-river-east-fork-coho.json,2936
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,430,Coho,2000,1102/430/2000-andreafsky-river-east-fork-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/430/2000-andreafsky-river-east-fork-coho.json,8169
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,430,Coho,2001,1102/430/2001-andreafsky-river-east-fork-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/430/2001-andreafsky-river-east-fork-coho.json,15891
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,430,Coho,2002,1102/430/2002-andreafsky-river-east-fork-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/430/2002-andreafsky-river-east-fork-coho.json,3572
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,430,Coho,2003,1102/430/2003-andreafsky-river-east-fork-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/430/2003-andreafsky-river-east-fork-coho.json,8196
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,430,Coho,2004,1102/430/2004-andreafsky-river-east-fork-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/430/2004-andreafsky-river-east-fork-coho.json,10953
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,430,Coho,2005,1102/430/2005-andreafsky-river-east-fork-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/430/2005-andreafsky-river-east-fork-coho.json,5136
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,430,Coho,2015,1102/430/2015-andreafsky-river-east-fork-coho.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/430/2015-andreafsky-river-east-fork-coho.json,4
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,440,Pink,1986,1102/440/1986-andreafsky-river-east-fork-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/440/1986-andreafsky-river-east-fork-pink.json,111148
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,440,Pink,1987,1102/440/1987-andreafsky-river-east-fork-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/440/1987-andreafsky-river-east-fork-pink.json,532
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,440,Pink,1988,1102/440/1988-andreafsky-river-east-fork-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/440/1988-andreafsky-river-east-fork-pink.json,295168
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,440,Pink,1994,1102/440/1994-andreafsky-river-east-fork-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/440/1994-andreafsky-river-east-fork-pink.json,316530
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,440,Pink,1995,1102/440/1995-andreafsky-river-east-fork-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/440/1995-andreafsky-river-east-fork-pink.json,1611
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,440,Pink,1996,1102/440/1996-andreafsky-river-east-fork-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/440/1996-andreafsky-river-east-fork-pink.json,214535
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,440,Pink,1997,1102/440/1997-andreafsky-river-east-fork-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/440/1997-andreafsky-river-east-fork-pink.json,223
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,440,Pink,1998,1102/440/1998-andreafsky-river-east-fork-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/440/1998-andreafsky-river-east-fork-pink.json,227148
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,440,Pink,1999,1102/440/1999-andreafsky-river-east-fork-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/440/1999-andreafsky-river-east-fork-pink.json,593
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,440,Pink,2000,1102/440/2000-andreafsky-river-east-fork-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/440/2000-andreafsky-river-east-fork-pink.json,43414
adfg-commercial,escapement_monitoring,1102,Andreafsky River (East Fork),NA,440,Pink,2001,1102/440/2001-andreafsky-river-east-fork-pink.json,https://raw.githubusercontent.com/alaskafishcounts/adfg-commercial-dataset/refs/heads/master/1102/440/2001-andreafsky-river-east-fork-pink.json,709
