Year,NMFS Name,Pounds,Metric Tons,Dollars,Deflated Dollars,Confidentiality,Collection
1989,"ROCKFISH, REDBANDED",25644.00,12.00,7614.00,16269.00,Public,Commercial
1989,"ROCKFISH, REDSTRIPE",815.00,0.00,160.00,342.00,Public,Commercial
1989,"ROCKFISH, SILVERGRAY",5736.00,3.00,1599.00,3417.00,Public,Commercial
1989,"ROCKFISH, WIDOW",37.00,0.00,7.00,15.00,Public,Commercial
1989,"ROCKFISH, YELLOWEYE",971929.00,441.00,528381.00,1129019.00,Public,Commercial
1989,"ROCKFISH, YELLOWMOUTH",8.00,0.00,2.00,4.00,Public,Commercial
1989,"ROCKFISH, YELLOWTAIL",3188.00,1.00,880.00,1880.00,Public,Commercial
1989,ROCKFISHES **,65883583.00,29885.00,18553545.00,39644327.00,Public,Commercial
1989,SABLEFISH,75439020.00,34219.00,62472478.00,133488201.00,Public,Commercial
1989,"SALMON, CHINOOK",10827145.00,4911.00,20387665.00,43563387.00,Public,Commercial
1989,"SALMON, CHUM",58225916.00,26411.00,23054108.00,49260915.00,Public,Commercial
1989,"SALMON, COHO",32576702.00,14777.00,26771741.00,57204575.00,Public,Commercial
1989,"SALMON, PACIFIC **",568167.00,258.00,1548799.00,3309400.00,Public,Commercial
1989,"SALMON, PINK",284104736.00,128869.00,117108966.00,250232833.00,Public,Commercial
1989,"SALMON, SOCKEYE",260075534.00,117969.00,369027340.00,788519957.00,Public,Commercial
1989,"SCALLOP, WEATHERVANE",534763.00,243.00,2010551.00,4296049.00,Public,Commercial
1989,"SHARK, DOGFISH, SPINY",11112.00,5.00,2101.00,4489.00,Public,Commercial
1989,"SHRIMPS, PENAEID **",2092357.00,949.00,1668057.00,3564224.00,Public,Commercial
1989,"SOLE, DOVER",3145812.00,1427.00,304565.00,650780.00,Public,Commercial
1989,"SOLE, ENGLISH",14730.00,7.00,1396.00,2983.00,Public,Commercial
1989,"SOLE, REX",802214.00,364.00,108103.00,230989.00,Public,Commercial
1989,"SOLE, ROCK",54329434.00,24644.00,7463313.00,15947250.00,Public,Commercial
1989,"SOLE, YELLOWFIN",3669077.00,1664.00,333097.00,711746.00,Public,Commercial
1989,"SQUIDS, LOLIGINIDAE **",346132.00,157.00,87053.00,186011.00,Public,Commercial
1989,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",244962.00,111.00,97305.00,207917.00,Public,Commercial
1989,"VERTEBRATES, JAWED",1201911.00,545.00,192086.00,410440.00,Public,Commercial
1990,ABALONES **,68386.00,31.00,373905.00,770938.00,Public,Commercial
1990,"CLAM, PACIFIC GEODUCK",270806.00,123.00,137600.00,283711.00,Public,Commercial
1990,CLAMS **,360617.00,164.00,208106.00,429085.00,Public,Commercial
1990,"COD, PACIFIC",523768974.00,237580.00,91769437.00,189215334.00,Public,Commercial
1990,"CRAB, DUNGENESS",8141865.00,3693.00,12400531.00,25568105.00,Public,Commercial
1990,"CRAB, KING **",34109272.00,15472.00,148205877.00,305579128.00,Public,Commercial
1990,"CRAB, SNOW",160024686.00,72587.00,100015433.00,206217388.00,Public,Commercial
1990,"CRAB, SOUTHERN TANNER",54831176.00,24871.00,91832613.00,189345594.00,Public,Commercial
1990,CRUSTACEANS **,2210558.00,1003.00,1300037.00,2680489.00,Public,Commercial
1990,FLATFISHES **,22412395.00,10166.00,2976322.00,6136746.00,Public,Commercial
1990,"FLOUNDER, ARROWTOOTH",10492890.00,4760.00,448362.00,924458.00,Public,Commercial
1990,"FLOUNDER, STARRY",214391.00,97.00,39727.00,81911.00,Public,Commercial
1990,"FLOUNDERS, RIGHTEYE **",6291408.00,2854.00,262086.00,540384.00,Public,Commercial
1990,"HALIBUT, GREENLAND",22393770.00,10158.00,2276846.00,4694528.00,Public,Commercial
1990,"HALIBUT, PACIFIC",69943837.00,31726.00,94031102.00,193878561.00,Public,Commercial
1990,"HERRING, PACIFIC",90627711.00,41108.00,28625594.00,59021843.00,Public,Commercial
1990,LINGCOD,1657947.00,752.00,621556.00,1281559.00,Public,Commercial
1990,"MACKEREL, ATKA",49081510.00,22263.00,6577522.00,13561901.00,Public,Commercial
1990,"POLLOCK, WALLEYE ",3105547815.00,1408667.00,271239295.00,559256278.00,Public,Commercial
1990,"ROCKFISH, BLACK",100818.00,46.00,17518.00,36120.00,Public,Commercial
1990,"ROCKFISH, BOCACCIO",110388.00,50.00,34092.00,70293.00,Public,Commercial
1990,"ROCKFISH, CANARY",4783.00,2.00,1521.00,3136.00,Public,Commercial
1990,"ROCKFISH, DARKBLOTCHED",352.00,0.00,142.00,293.00,Public,Commercial
1990,"ROCKFISH, PACIFIC OCEAN PERCH",11289535.00,5121.00,2190967.00,4517458.00,Public,Commercial
1990,"ROCKFISH, REDBANDED",19220.00,9.00,5529.00,11400.00,Public,Commercial
1990,"ROCKFISH, REDSTRIPE",3366.00,2.00,983.00,2027.00,Public,Commercial
1990,"ROCKFISH, SILVERGRAY",15590.00,7.00,3757.00,7746.00,Public,Commercial
1990,"ROCKFISH, WIDOW",1077.00,0.00,116.00,239.00,Public,Commercial
1990,"ROCKFISH, YELLOWEYE",783776.00,356.00,408154.00,841555.00,Public,Commercial
1990,"ROCKFISH, YELLOWTAIL",673.00,0.00,186.00,384.00,Public,Commercial
1990,ROCKFISHES **,89626060.00,40654.00,13799065.00,28451680.00,Public,Commercial
1990,SABLEFISH,69657651.00,31597.00,46858917.00,96616324.00,Public,Commercial
1990,"SALMON, CHINOOK",10942626.00,4964.00,21101460.00,43508165.00,Public,Commercial
1990,"SALMON, CHUM",58932683.00,26732.00,27012806.00,55696507.00,Public,Commercial
1990,"SALMON, COHO",38662920.00,17537.00,39492939.00,81428740.00,Public,Commercial
1990,"SALMON, PACIFIC **",258330.00,117.00,630972.00,1300973.00,Public,Commercial
1990,"SALMON, PINK",243329501.00,110374.00,79504188.00,163926161.00,Public,Commercial
1990,"SALMON, SOCKEYE",305116271.00,138400.00,392014793.00,808277924.00,Public,Commercial
1990,"SCALLOP, WEATHERVANE",1481362.00,672.00,5049014.00,10410338.00,Public,Commercial
1990,"SHARK, DOGFISH, SPINY",8766.00,4.00,875.00,1804.00,Public,Commercial
1990,"SHRIMPS, PENAEID **",3177929.00,1441.00,2061813.00,4251161.00,Public,Commercial
1990,"SOLE, DOVER",2557908.00,1160.00,295970.00,610247.00,Public,Commercial
1990,"SOLE, ENGLISH",21911.00,10.00,2454.00,5060.00,Public,Commercial
1990,"SOLE, PETRALE",255822.00,116.00,92101.00,189899.00,Public,Commercial
1990,"SOLE, REX",1109053.00,503.00,145985.00,301000.00,Public,Commercial
1990,"SOLE, ROCK",37053857.00,16808.00,5509751.00,11360311.00,Public,Commercial
1990,"SOLE, YELLOWFIN",24182351.00,10969.00,1938088.00,3996058.00,Public,Commercial
1990,"SQUIDS, LOLIGINIDAE **",1041736.00,473.00,246089.00,507400.00,Public,Commercial
1990,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",100393.00,46.00,75028.00,154697.00,Public,Commercial
1990,"VERTEBRATES, JAWED",13751686.00,6238.00,1716864.00,3539926.00,Public,Commercial
1991,ABALONES **,44082.00,20.00,267723.00,534377.00,Public,Commercial
1991,CAPELIN,222.00,0.00,111.00,222.00,Public,Commercial
1991,"CLAM, PACIFIC GEODUCK",247594.00,112.00,153255.00,305898.00,Public,Commercial
1991,CLAMS **,253731.00,115.00,158491.00,316349.00,Public,Commercial
1991,"COD, PACIFIC",507895347.00,230380.00,113588684.00,226723920.00,Public,Commercial
1991,"CRAB, DUNGENESS",9101213.00,4128.00,12250210.00,24451517.00,Public,Commercial
1991,"CRAB, KING **",27983835.00,12693.00,86597555.00,172849411.00,Public,Commercial
1991,"CRAB, SNOW",325183233.00,147502.00,164468126.00,328279693.00,Public,Commercial
1991,"CRAB, SOUTHERN TANNER",43003857.00,19506.00,63600888.00,126947880.00,Public,Commercial
1991,"CRABS, DECAPODA (ORDER) **",384715.00,175.00,1253786.00,2502567.00,Public,Commercial
1991,CRUSTACEANS **,1322727.00,600.00,1231361.00,2457806.00,Public,Commercial
1991,FLATFISHES **,31342942.00,14217.00,3036316.00,6060511.00,Public,Commercial
1991,"FLOUNDER, ARROWTOOTH",3667100.00,1663.00,270468.00,539856.00,Public,Commercial
1991,"FLOUNDER, STARRY",181034.00,82.00,24178.00,48259.00,Public,Commercial
1991,"FLOUNDERS, RIGHTEYE **",11106563.00,5038.00,815358.00,1627461.00,Public,Commercial
1991,"HALIBUT, GREENLAND",12404048.00,5626.00,3446528.00,6879297.00,Public,Commercial
1991,"HALIBUT, PACIFIC",66590937.00,30205.00,99322265.00,198248034.00,Public,Commercial
1991,"HERRING, PACIFIC",105601091.00,47900.00,30561965.00,61001926.00,Public,Commercial
1991,LINGCOD,2380566.00,1080.00,897334.00,1791086.00,Public,Commercial
1991,"MACKEREL, ATKA",56587671.00,25668.00,7072817.00,14117399.00,Public,Commercial
1991,OCTOPUSES **,125060.00,57.00,98413.00,196433.00,Public,Commercial
1991,"POLLOCK, WALLEYE ",2754479509.00,1249424.00,234695309.00,468453711.00,Public,Commercial
1991,"ROCKFISH, BLACK",1140854.00,517.00,284400.00,567665.00,Public,Commercial
1991,"ROCKFISH, BOCACCIO",2851.00,1.00,625.00,1248.00,Public,Commercial
1991,"ROCKFISH, CANARY",5708.00,3.00,2047.00,4086.00,Public,Commercial
1991,"ROCKFISH, CHINA",4073.00,2.00,2145.00,4281.00,Public,Commercial
1991,"ROCKFISH, COPPER",4650.00,2.00,862.00,1721.00,Public,Commercial
1991,"ROCKFISH, DARKBLOTCHED",307.00,0.00,76.00,152.00,Public,Commercial
1991,"ROCKFISH, PACIFIC OCEAN PERCH",23230366.00,10537.00,4430232.00,8842778.00,Public,Commercial
1991,"ROCKFISH, REDBANDED",33579.00,15.00,7719.00,15407.00,Public,Commercial
1991,"ROCKFISH, REDSTRIPE",3210.00,1.00,1248.00,2491.00,Public,Commercial
1991,"ROCKFISH, SHARPCHIN",287.00,0.00,77.00,154.00,Public,Commercial
1991,"ROCKFISH, SILVERGRAY",32559.00,15.00,9271.00,18505.00,Public,Commercial
1991,"ROCKFISH, WIDOW",27.00,0.00,6.00,12.00,Public,Commercial
1991,"ROCKFISH, YELLOWEYE",1222381.00,554.00,645898.00,1289218.00,Public,Commercial
1991,"ROCKFISH, YELLOWMOUTH",3.00,0.00,1.00,2.00,Public,Commercial
1991,"ROCKFISH, YELLOWTAIL",5721.00,3.00,1427.00,2848.00,Public,Commercial
1991,ROCKFISHES **,22929211.00,10401.00,8388207.00,16742928.00,Public,Commercial
1991,SABLEFISH,60424057.00,27408.00,59823431.00,119408046.00,Public,Commercial
1991,"SALMON, CHINOOK",10253000.00,4651.00,21804972.00,43522898.00,Public,Commercial
1991,"SALMON, CHUM",66600956.00,30210.00,21292099.00,42499200.00,Public,Commercial
1991,"SALMON, COHO",41042197.00,18617.00,32698005.00,65265479.00,Public,Commercial
1991,"SALMON, PACIFIC **",107829.00,49.00,59405.00,118573.00,Public,Commercial
1991,"SALMON, PINK",320805685.00,145517.00,45865592.00,91548088.00,Public,Commercial
1991,"SALMON, SOCKEYE",255069244.00,115699.00,214381584.00,427907353.00,Public,Commercial
1991,"SCALLOP, WEATHERVANE",1136649.00,516.00,4279200.00,8541317.00,Public,Commercial
1991,SCULPINS **,2690798.00,1221.00,907107.00,1810593.00,Public,Commercial
1991,"SHARK, DOGFISH, SPINY",5817.00,3.00,879.00,1754.00,Public,Commercial
1991,"SHARKS, CHONDRICHTHYES (CLASS) **",187673.00,85.00,45087.00,89994.00,Public,Commercial
1991,"SHRIMPS, PENAEID **",3726198.00,1690.00,2724680.00,5438483.00,Public,Commercial
1991,"SKATES, RAJIDAE (FAMILY) **",5263058.00,2387.00,1545187.00,3084206.00,Public,Commercial
1991,"SMELT, EULACHON",12105.00,5.00,6040.00,12056.00,Public,Commercial
1991,SMELTS **,75227.00,34.00,37530.00,74910.00,Public,Commercial
1991,"SOLE, DOVER",4219682.00,1914.00,463947.00,926042.00,Public,Commercial
1991,"SOLE, ENGLISH",3963.00,2.00,264.00,527.00,Public,Commercial
1991,"SOLE, FLATHEAD",4493631.00,2038.00,437139.00,872533.00,Public,Commercial
1991,"SOLE, REX",3886386.00,1763.00,456224.00,910627.00,Public,Commercial
1991,"SOLE, ROCK",55741792.00,25284.00,6247400.00,12469860.00,Public,Commercial
1991,"SOLE, YELLOWFIN",162798622.00,73845.00,19700123.00,39321603.00,Public,Commercial
1991,"SQUIDS, LOLIGINIDAE **",730809.00,331.00,73615.00,146936.00,Public,Commercial
1991,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",210680.00,96.00,82629.00,164928.00,Public,Commercial
1991,"VERTEBRATES, JAWED",370412.00,168.00,72009.00,143731.00,Public,Commercial
1992,ABALONES **,35960.00,16.00,385791.00,752029.00,Public,Commercial
1992,CAPELIN,39874.00,18.00,19898.00,38788.00,Public,Commercial
1992,"CLAM, PACIFIC GEODUCK",195286.00,89.00,215897.00,420852.00,Public,Commercial
1992,CLAMS **,373206.00,169.00,257641.00,502224.00,Public,Commercial
1992,"COD, PACIFIC",552594158.00,250655.00,125313941.00,244276688.00,Public,Commercial
1992,"CRAB, DUNGENESS",6213304.00,2818.00,5448746.00,10621337.00,Public,Commercial
1992,"CRAB, KING **",19251865.00,8733.00,71577009.00,139526333.00,Public,Commercial
1992,"CRAB, SNOW",312976182.00,141965.00,160164650.00,312211793.00,Public,Commercial
1992,"CRAB, SOUTHERN TANNER",41637338.00,18887.00,70251490.00,136942476.00,Public,Commercial
1992,"CRABS, DECAPODA (ORDER) **",1361230.00,617.00,2860237.00,5575511.00,Public,Commercial
1992,CRUSTACEANS **,1323809.00,600.00,1446046.00,2818803.00,Public,Commercial
1992,FLATFISHES **,78019635.00,35389.00,6335948.00,12350776.00,Public,Commercial
1992,"FLOUNDER, ARROWTOOTH",5357483.00,2430.00,335764.00,654511.00,Public,Commercial
1992,"FLOUNDER, STARRY",74394.00,34.00,6593.00,12852.00,Public,Commercial
1992,"FLOUNDERS, RIGHTEYE **",46604143.00,21140.00,2885125.00,5624025.00,Public,Commercial
1992,"HALIBUT, GREENLAND",3402810.00,1544.00,891073.00,1736984.00,Public,Commercial
1992,"HALIBUT, PACIFIC",68736742.00,31179.00,50732788.00,98894324.00,Public,Commercial
1992,"HERRING, PACIFIC",143205318.00,64958.00,31581977.00,61563308.00,Public,Commercial
1992,LINGCOD,2226073.00,1010.00,744320.00,1450916.00,Public,Commercial
1992,"MACKEREL, ATKA",131645267.00,59714.00,14777892.00,28806807.00,Public,Commercial
1992,OCTOPUSES **,761859.00,346.00,725643.00,1414509.00,Public,Commercial
1992,"POLLOCK, WALLEYE ",3091524427.00,1402306.00,380232701.00,741194349.00,Public,Commercial
1992,"ROCKFISH, BLACK",723613.00,328.00,185659.00,361908.00,Public,Commercial
1992,"ROCKFISH, BOCACCIO",3100.00,1.00,702.00,1368.00,Public,Commercial
1992,"ROCKFISH, CANARY",7862.00,4.00,2272.00,4429.00,Public,Commercial
1992,"ROCKFISH, CHINA",3044.00,1.00,1439.00,2805.00,Public,Commercial
1992,"ROCKFISH, COPPER",2601.00,1.00,736.00,1435.00,Public,Commercial
1992,"ROCKFISH, DARKBLOTCHED",325.00,0.00,211.00,411.00,Public,Commercial
1992,"ROCKFISH, GREENSTRIPED",3.00,0.00,1.00,2.00,Public,Commercial
1992,"ROCKFISH, PACIFIC OCEAN PERCH",41446001.00,18800.00,6727382.00,13113805.00,Public,Commercial
1992,"ROCKFISH, REDBANDED",43794.00,20.00,10963.00,21370.00,Public,Commercial
1992,"ROCKFISH, REDSTRIPE",1794.00,1.00,666.00,1298.00,Public,Commercial
1992,"ROCKFISH, SHARPCHIN",246.00,0.00,29.00,57.00,Public,Commercial
1992,"ROCKFISH, SILVERGRAY",50103.00,23.00,12414.00,24199.00,Public,Commercial
1992,"ROCKFISH, WIDOW",638.00,0.00,299.00,583.00,Public,Commercial
1992,"ROCKFISH, YELLOWEYE",1363166.00,618.00,668921.00,1303940.00,Public,Commercial
1992,"ROCKFISH, YELLOWTAIL",3892.00,2.00,1142.00,2226.00,Public,Commercial
1992,ROCKFISHES **,43316100.00,19648.00,19865326.00,38723832.00,Public,Commercial
1992,SABLEFISH,51515582.00,23367.00,52686582.00,102702889.00,Public,Commercial
1992,"SALMON, CHINOOK",10359999.00,4699.00,24140214.00,47056947.00,Public,Commercial
1992,"SALMON, CHUM",70099362.00,31797.00,29391757.00,57293873.00,Public,Commercial
1992,"SALMON, COHO",50774650.00,23031.00,47489989.00,92573078.00,Public,Commercial
1992,"SALMON, PACIFIC **",17614.00,8.00,15650.00,30507.00,Public,Commercial
1992,"SALMON, PINK",185458846.00,84124.00,38054394.00,74180105.00,Public,Commercial
1992,"SALMON, SOCKEYE",341635047.00,154965.00,455279303.00,887484021.00,Public,Commercial
1992,"SCALLOP, WEATHERVANE",1741578.00,790.00,6754769.00,13167191.00,Public,Commercial
1992,SCULPINS **,20539903.00,9317.00,2496252.00,4865988.00,Public,Commercial
1992,"SHARK, DOGFISH, SPINY",9930.00,5.00,1424.00,2776.00,Public,Commercial
1992,"SHARKS, CHONDRICHTHYES (CLASS) **",1697312.00,770.00,86494.00,168604.00,Public,Commercial
1992,"SHRIMPS, PENAEID **",2996730.00,1359.00,2040154.00,3976908.00,Public,Commercial
1992,"SKATES, RAJIDAE (FAMILY) **",32153226.00,14585.00,6750189.00,13158263.00,Public,Commercial
1992,"SMELT, EULACHON",319191.00,145.00,157640.00,307290.00,Public,Commercial
1992,SMELTS **,311786.00,141.00,72099.00,140544.00,Public,Commercial
1992,"SOLE, DOVER",4897623.00,2222.00,554399.00,1080700.00,Public,Commercial
1992,"SOLE, ENGLISH",4318.00,2.00,539.00,1051.00,Public,Commercial
1992,"SOLE, FLATHEAD",5442216.00,2469.00,681484.00,1328429.00,Public,Commercial
1992,"SOLE, PETRALE",39.00,0.00,19.00,37.00,Public,Commercial
1992,"SOLE, REX",3216098.00,1459.00,455767.00,888435.00,Public,Commercial
1992,"SOLE, ROCK",97757544.00,44343.00,15766552.00,30734019.00,Public,Commercial
1992,"SOLE, YELLOWFIN",273815250.00,124202.00,24369320.00,47503548.00,Public,Commercial
1992,"SQUIDS, LOLIGINIDAE **",864662.00,392.00,228509.00,445437.00,Public,Commercial
1992,"URCHINS, SEA, STRONGYLOCENTROTUS (GENUS) **",467509.00,212.00,162361.00,316493.00,Public,Commercial
1992,"VERTEBRATES, JAWED",324061.00,147.00,54972.00,107158.00,Public,Commercial
1993,ABALONES **,34852.00,16.00,506976.00,965669.00,Public,Commercial
1993,"CLAM, PACIFIC GEODUCK",209322.00,95.00,307417.00,585556.00,Public,Commercial
1993,CLAMS **,383897.00,174.00,304651.00,580288.00,Public,Commercial
1993,"COD, PACIFIC",425237935.00,192887.00,72918495.00,138892371.00,Public,Commercial
1993,"CONCHS, TRUE **",312876.00,142.00,125150.00,238381.00,Public,Commercial
1993,"CRAB, DUNGENESS",5078926.00,2304.00,4991650.00,9507905.00,Public,Commercial
1993,"CRAB, KING **",26963626.00,12231.00,91660530.00,174591486.00,Public,Commercial
1993,"CRAB, SNOW",229213048.00,103970.00,173055858.00,329630206.00,Public,Commercial
1993,"CRAB, SOUTHERN TANNER",27171928.00,12325.00,48793053.00,92939149.00,Public,Commercial
1993,"CRABS, DECAPODA (ORDER) **",2224387.00,1009.00,3824343.00,7284463.00,Public,Commercial
1993,CRUSTACEANS **,1551804.00,704.00,1456956.00,2775154.00,Public,Commercial
1993,FLATFISHES **,32566205.00,14772.00,3335211.00,6352783.00,Public,Commercial
1993,"FLOUNDER, ARROWTOOTH",4786726.00,2171.00,898762.00,1711928.00,Public,Commercial
1993,"FLOUNDER, STARRY",330707.00,150.00,41055.00,78200.00,Public,Commercial
1993,"FLOUNDERS, RIGHTEYE **",4466374.00,2026.00,1370904.00,2611246.00,Public,Commercial
1993,GRENADIERS **,123432.00,56.00,18908.00,36015.00,Public,Commercial
1993,"HALIBUT, GREENLAND",15725679.00,7133.00,3748481.00,7139964.00,Public,Commercial
1993,"HALIBUT, PACIFIC",63741650.00,28913.00,60028710.00,114340400.00,Public,Commercial
1993,"HERRING, PACIFIC",105755388.00,47970.00,23057110.00,43918305.00,Public,Commercial
1993,LINGCOD,2416194.00,1096.00,941693.00,1793701.00,Public,Commercial
1993,"MACKEREL, ATKA",113125725.00,51313.00,13808345.00,26301610.00,Public,Commercial
1993,OCTOPUSES **,144678.00,66.00,165104.00,314484.00,Public,Commercial
1993,"POLLOCK, WALLEYE ",3066029577.00,1390742.00,213745101.00,407133526.00,Public,Commercial
1993,"ROCKFISH, BLACK",334673.00,152.00,97020.00,184800.00,Public,Commercial
1993,"ROCKFISH, BLUE",258.00,0.00,65.00,124.00,Public,Commercial
1993,"ROCKFISH, BOCACCIO",2251.00,1.00,510.00,971.00,Public,Commercial
1993,"ROCKFISH, CANARY",10163.00,5.00,2900.00,5524.00,Public,Commercial
1993,"ROCKFISH, CHINA",4836.00,2.00,2091.00,3983.00,Public,Commercial
1993,"ROCKFISH, COPPER",719.00,0.00,199.00,379.00,Public,Commercial
1993,"ROCKFISH, DARKBLOTCHED",1732.00,1.00,320.00,610.00,Public,Commercial
1993,"ROCKFISH, GREENSTRIPED",674.00,0.00,140.00,267.00,Public,Commercial
1993,"ROCKFISH, PACIFIC OCEAN PERCH",32032543.00,14530.00,1585379.00,3019770.00,Public,Commercial
1993,"ROCKFISH, REDBANDED",65157.00,30.00,16935.00,32257.00,Public,Commercial
1993,"ROCKFISH, REDSTRIPE",8229.00,4.00,3289.00,6265.00,Public,Commercial
1993,"ROCKFISH, SHARPCHIN",87.00,0.00,44.00,84.00,Public,Commercial
1993,"ROCKFISH, SILVERGRAY",41766.00,19.00,11416.00,21745.00,Public,Commercial
1993,"ROCKFISH, WIDOW",333.00,0.00,99.00,189.00,Public,Commercial
1993,"ROCKFISH, YELLOWEYE",1459882.00,662.00,787935.00,1500829.00,Public,Commercial
1993,"ROCKFISH, YELLOWTAIL",1552.00,1.00,620.00,1181.00,Public,Commercial
1993,ROCKFISHES **,23067414.00,10463.00,4036935.00,7689400.00,Public,Commercial
1993,SABLEFISH,56982622.00,25847.00,53374029.00,101664817.00,Public,Commercial
1993,"SALMON, CHINOOK",10807258.00,4902.00,17528653.00,33387910.00,Public,Commercial
1993,"SALMON, CHUM",71884591.00,32607.00,32197570.00,61328705.00,Public,Commercial
1993,"SALMON, COHO",37563245.00,17039.00,31940554.00,60839150.00,Public,Commercial
1993,"SALMON, PACIFIC **",107077.00,49.00,121746.00,231897.00,Public,Commercial
1993,"SALMON, PINK",326664800.00,148174.00,52603639.00,100197408.00,Public,Commercial
1993,"SALMON, SOCKEYE",377158571.00,171078.00,286343307.00,545415823.00,Public,Commercial
1993,"SCALLOP, WEATHERVANE",1543698.00,700.00,7128164.00,13577455.00,Public,Commercial
1993,SCULPINS **,1627893.00,738.00,625543.00,1191510.00,Public,Commercial
1993,"SHARK, DOGFISH, SPINY",17352.00,8.00,3183.00,6063.00,Public,Commercial
1993,"SHARKS, CHONDRICHTHYES (CLASS) **",338158.00,153.00,93891.00,178840.00,Public,Commercial
1993,"SHRIMPS, PENAEID **",3442650.00,1562.00,3002494.00,5719036.00,Public,Commercial
1993,"SKATES, RAJIDAE (FAMILY) **",928720.00,421.00,185401.00,353145.00,Public,Commercial
1993,SMELTS **,126948.00,58.00,38529.00,73389.00,Public,Commercial
1993,"SOLE, DOVER",3648258.00,1655.00,372217.00,708985.00,Public,Commercial
1993,"SOLE, ENGLISH",6855.00,3.00,871.00,1659.00,Public,Commercial
1993,"SOLE, FLATHEAD",7400325.00,3357.00,1241898.00,2365520.00,Public,Commercial
